pdb_id,cutoff,from_pdb_id
8S8F,1997-09-03,1YFG
8S8G,1997-09-03,1YFG
8S8H,1997-09-03,1YFG
8S8I,1997-09-03,1YFG
8S8J,1997-09-03,1YFG
8S8K,1997-09-03,1YFG
8S8W,2023-09-06,8BHF
8S8X,2023-09-06,8BHF
8S95,2023-08-09,8S95
8S9T,2024-04-24,8S9T
8S9U,2024-04-24,8S9T
8S9V,2024-04-24,8S9T
8S9X,2024-04-24,8S9T
8SA2,2012-10-17,4GMA
8SA3,2012-10-17,4GMA
8SA4,2012-10-17,4GMA
8SA5,2012-10-17,4GMA
8SA6,2012-10-17,4GMA
8SCB,2014-07-09,4V6X
8SCF,2023-07-12,8SCF
8SCH,2023-07-12,8SCH
8SCZ,2022-11-02,7TO1
8SD0,2024-03-13,8SD0
8SFH,2024-07-03,8SFH
8SFI,2024-07-03,8SFI
8SFJ,2024-07-03,8SFI
8SFL,2024-07-03,8SFI
8SFN,2024-07-03,8SFI
8SFO,2024-07-03,8SFI
8SFP,2024-07-03,8SFI
8SFQ,2024-07-03,8SFI
8SFR,2024-07-03,8SFI
8SH5,2023-08-16,8SH5
8SJ7,2022-04-13,7RZZ
8SNX,2023-12-20,8SNX
8SNY,2023-12-20,8SNY
8SP0,2023-08-23,8FFI
8SP3,2023-08-23,8FFI
8SP9,2023-08-09,8SP9
8SPO,2023-08-23,8FFI
8SPQ,2022-03-02,7S4U
8SQ9,2022-11-30,7UO9
8SQH,2022-03-02,7S4U
8SQJ,2022-11-30,7UO9
8SQK,2023-11-22,8SQJ
8SQU,2023-08-23,8FFI
8SRS,2022-03-02,7S4U
8SSW,2007-11-20,2NUF
8SWB,2021-02-10,6VRD
8SWC,2021-02-10,6VRD
8SWG,2016-12-07,5HBY
8SWO,2023-03-15,7U8B
8SX5,2023-05-31,8SX5
8SX6,2023-03-15,7U8B
8SXL,2023-05-31,8SXL
8SXT,2024-01-10,8SXT
8SXU,2014-07-02,4OO1
8SY1,2023-03-15,7U8B
8SY5,2004-03-02,1SFO
8SY6,2004-03-02,1SFO
8SY7,2004-03-02,1SFO
8SYI,2017-08-16,6ALF
8SYK,2025-02-19,8SYK
8SYL,2008-08-19,3DEG
8T29,2024-01-10,8T29
8T2A,2024-01-10,8T2A
8T2B,2024-01-10,8T2B
8T2O,2024-01-10,8T2O
8T2P,2024-01-24,8T2P
8T2R,2023-11-22,8T2R
8T2S,2023-11-22,8T2S
8T2T,2022-11-23,7UIM
8T2X,2014-06-11,3J6X
8T2Y,2014-06-11,3J6X
8T2Z,2014-06-11,3J6X
8T30,2014-06-11,3J6X
8T3A,2008-08-19,3DEG
8T3B,2014-06-11,3J6X
8T3C,2014-06-11,3J6X
8T3D,2014-06-11,3J6X
8T3E,2014-06-11,3J6X
8T3F,2014-06-11,3J6X
8T4S,2018-06-06,6G18
8T5D,2000-04-10,1C2X
8T5H,2000-04-10,1C2X
8T5O,2025-02-19,8T5O
8T5S,2014-07-16,4CXG
8T65,2004-12-14,1XMQ
8T66,2015-02-18,3J9B
8T6O,2024-05-01,8T6O
8T6P,2022-03-02,7S4U
8T6S,2022-03-02,7S4U
8T6T,2019-07-10,6O0X
8T6X,2019-07-10,6O0X
8T6Y,2024-05-01,8T6Y
8T76,2022-03-02,7S4U
8T77,2024-05-01,8T6Y
8T78,2024-05-01,8T78
8T79,2024-05-01,8T6Y
8T7S,2022-03-02,7S4U
8T8B,2000-09-25,1FJG
8T8C,2000-09-25,1FJG
8TDV,2023-11-22,8TDW
8TDW,2023-11-22,8TDW
8TDY,2024-06-12,8TDY
8TDZ,2024-06-12,8TDZ
8TE0,2024-06-12,8TE0
8TE2,2024-06-12,8TE2
8TG4,2023-11-08,8TG4
8THQ,2004-05-25,1SI3
8THV,1996-11-08,1ARJ
8TJQ,2023-11-01,8TJQ
8TJV,2023-11-01,8TJV
8TJX,2023-11-01,8TJQ
8TKJ,2025-02-19,8T5O
8TKK,2025-02-19,8SYK
8TL0,2002-11-27,1LAJ
8TNS,2022-11-02,7MKT
8TOC,2024-03-06,8TOC
8TOZ,2024-08-07,8TOZ
8TPU,2014-07-16,3J79
8TQX,2024-03-06,8TQX
8TSV,2024-03-06,8TSV
8TUG,2004-03-02,1SFO
8TUX,2024-03-13,8TUX
8TVP,2004-03-02,1SFO
8TVQ,2004-03-02,1SFO
8TVS,2013-12-18,4CE4
8TVV,2024-01-24,8TVS
8TVW,2004-03-02,1SFO
8TVX,2004-03-02,1SFO
8TVY,2004-03-02,1SFO
8TVZ,2024-04-03,8TVZ
8TXO,2004-03-02,1SFO
8TZZ,2022-03-02,7S4U
8U3B,1989-01-09,2TMV
8U3M,2023-10-04,8U3M
8U3Y,2022-03-02,7S4U
8U5J,2024-03-27,8U5J
8U5K,2018-08-08,6C63
8U5P,2018-08-08,6C63
8U5R,2024-03-27,8U5R
8U5T,2024-03-27,8U5R
8U5Z,2024-03-27,8U5R
8U60,2024-03-27,8U60
8U72,2013-06-19,4KRF
8U8U,2013-09-25,4BOC
8U8V,2013-09-25,4BOC
8U9R,2024-09-18,8U9R
8U9X,2024-09-18,8U9R
8UAU,2024-08-14,8UAU
8UB7,2024-10-23,8UB7
8UB8,2024-10-23,8UB7
8UB9,2024-10-23,8UB7
8UBA,2024-10-23,8UB7
8UBB,2024-10-23,8UB7
8UBC,2024-10-23,8UB7
8UBD,2024-10-23,8UB7
8UBE,2024-10-23,8UB7
8UBF,2024-10-23,8UB7
8UD3,2024-04-24,8UD3
8UD4,2024-04-24,8UD3
8UD5,2024-04-24,8UD3
8UD6,2000-09-25,1FJG
8UD7,2000-09-25,1FJG
8UD8,2000-09-25,1FJG
8UHA,2023-03-01,8EG7
8UHD,2024-03-20,8UHD
8UHG,2024-03-20,8UHG
8UI0,2024-03-20,8UHG
8UIK,2014-07-09,4V6X
8UIS,2024-03-20,8UHD
8UIW,2024-04-10,8UIW
8UIY,2014-07-09,4V6X
8UIZ,2014-07-09,4V6X
8UJ9,2014-07-09,4V6X
8UJB,2014-07-09,4V6X
8UJC,2014-07-09,4V6X
8UJD,2014-07-09,4V6X
8UJJ,2014-07-09,4V6X
8UJK,2014-07-09,4V6X
8UKB,2014-07-09,4V6X
8UKQ,2004-03-02,1SFO
8UKR,2004-03-02,1SFO
8UKS,2004-03-02,1SFO
8UKT,2004-03-02,1SFO
8UKU,2022-01-12,7RIP
8UMF,2024-10-02,8UMF
8UO6,2024-06-05,8UO6
8UP5,2020-12-02,7KJT
8UPO,2000-04-10,1C2X
8UPR,2000-04-10,1C2X
8UPT,2024-01-10,8UPT
8UPY,2017-10-11,5UD5
8UQL,2000-04-10,1C2X
8UQM,2000-04-10,1C2X
8UQP,2000-04-10,1C2X
8UR0,2000-04-10,1C2X
8URB,2023-11-15,8URB
8URH,2000-04-10,1C2X
8URI,2000-04-10,1C2X
8URJ,2025-04-30,8URJ
8URM,2000-04-10,1C2X
8URW,2023-12-27,8URW
8URX,2000-04-10,1C2X
8URY,2000-04-10,1C2X
8USN,2015-02-18,3J9B
8UST,2015-02-18,3J9B
8UT0,2014-06-11,3J6X
8UTA,2024-04-10,8UIW
8UTG,2024-06-19,8UTG
8UTI,1997-09-03,1YFG
8UTJ,2000-04-10,1C2X
8UU4,2021-05-05,7NHN
8UU5,2008-10-21,3BBV
8UU6,2008-10-21,3BBV
8UU7,2008-10-21,3BBV
8UU8,2008-10-21,3BBV
8UU9,2008-10-21,3BBV
8UUA,2021-05-05,7NHN
8UVR,2000-09-25,1FJG
8UVS,2000-09-25,1FJG
8UW3,2023-12-20,8UW3
8UX8,2000-04-10,1C2X
8UXB,2009-02-03,3DG0
8UYE,2023-12-06,8UYE
8UYG,2023-12-06,8UYE
8UYJ,2023-12-06,8UYE
8UYK,2023-12-06,8UYK
8UYL,2023-12-06,8UYK
8UYM,2023-12-06,8UYK
8UYP,2023-12-20,8UYP
8UYS,2023-12-06,8UYS
8UZ3,2009-02-03,3DG0
8UZA,2024-05-29,8UZA
8UZB,2024-05-29,8UZA
8UZG,2009-02-03,3DG0
8V03,2009-02-03,3DG0
8V1H,2024-07-10,8V1H
8V1I,2024-07-10,8V1I
8V6G,2023-04-12,8G9L
8V6H,2023-04-12,8G9L
8V83,2014-06-11,3J6X
8V84,2014-06-11,3J6X
8V87,2014-06-11,3J6X
8V9J,1999-10-04,486D
8V9K,1999-10-04,486D
8V9L,2001-05-04,1IBL
8VAH,1998-04-29,1A34
8VAJ,2024-10-16,8VAJ
8VAK,1998-04-29,1A34
8VAT,2024-03-27,8VAT
8VAW,2016-12-07,5KRG
8VAX,2016-12-07,5KRG
8VCI,2024-01-17,8VCI
8VES,2024-09-04,8VES
8VFS,2024-12-25,8VFS
8VFT,2002-11-29,1N32
8VIO,2008-08-19,3DEG
8VIV,2024-11-27,8VIV
8VJT,2024-10-16,8VJT
8VK0,2017-07-12,5O60
8VK7,2017-07-12,5O60
8VKI,2017-07-12,5O60
8VKV,2000-04-10,1C2X
8VKW,2017-07-12,5O60
8VL1,2000-04-10,1C2X
8VM8,2024-07-24,8VM8
8VM9,2024-07-24,8VM9
8VMA,2024-07-24,8VMA
8VMB,2024-07-24,8VMB
8VOO,2000-04-10,1C2X
8VOP,2000-04-10,1C2X
8VOQ,2000-04-10,1C2X
8VOR,2000-04-10,1C2X
8VOS,2000-04-10,1C2X
8VPK,2017-07-12,5O60
8VPV,2024-10-02,8VPV
8VQV,2015-09-09,4XW7
8VR4,2017-07-12,5O60
8VR8,2017-07-12,5O60
8VRL,2017-07-12,5O60
8VS9,2008-08-19,3DEG
8VSA,2009-02-03,3DG0
8VT5,2024-07-24,8VT5
8VTU,2000-09-25,1FJG
8VTV,2000-09-25,1FJG
8VTW,2000-09-25,1FJG
8VTX,2000-09-25,1FJG
8VTY,2000-09-25,1FJG
8VU0,2024-08-07,8VU0
8VUO,2025-02-05,8VUO
8VUP,2009-02-03,3DG0
8VV2,2025-07-30,8VV2
8VV4,2000-04-10,1C2X
8VVD,2025-07-30,8VV2
8VVJ,2015-09-09,4XW7
8VVP,2014-07-09,4V6X
8VVQ,2014-07-09,4V6X
8VVR,2014-07-09,4V6X
8VVS,2014-07-09,4V6X
8VVT,2014-07-09,4V6X
8VVU,2008-10-21,3BBV
8VVV,2014-07-09,4V6X
8VWQ,2000-04-10,1C2X
8VXX,2018-08-08,6C63
8VXZ,2018-08-08,6C63
8VY0,2018-08-08,6C63
8VY1,2018-08-08,6C63
8VZ6,2025-02-12,8VZ6
8W1O,2024-04-24,8W1O
8W1P,2024-07-31,8YDB
8W2N,2000-04-10,1C2X
8W2O,2018-08-29,5ZWN
8W2S,2025-01-15,8W2S
8W2Z,2025-01-15,8W2S
8W35,2024-07-24,8W35
8W51,2000-04-10,1C2X
8W8E,2024-04-10,8W8E
8W8F,2024-04-10,8W8E
8W8N,2012-08-22,4G0A
8W8O,2017-04-12,5UH5
8W8P,2017-04-12,5UH5
8WA0,2024-01-31,8K5P
8WA1,2024-03-13,8WA1
8WAK,2013-05-08,4JZU
8WAL,2022-07-27,7FGI
8WAN,2023-12-06,8WAN
8WAO,2023-12-06,8WAO
8WAP,2023-12-06,8WAP
8WAQ,2023-12-06,8WAQ
8WAR,2023-12-06,8WAR
8WAS,2023-12-06,8WAS
8WAT,2023-12-06,8WAT
8WAU,2023-12-06,8WAU
8WAV,2023-12-06,8WAV
8WAW,2023-12-06,8WAW
8WAX,2023-12-06,8WAX
8WAY,2023-12-06,8WAY
8WAZ,2023-12-06,8WAZ
8WB0,2023-12-06,8WB0
8WCE,2024-05-22,8WCE
8WCS,2024-05-22,8WCE
8WF8,2025-03-19,8WF8
8WF9,2025-03-19,8WF8
8WFA,2025-03-19,8WF8
8WFB,2025-03-19,8WF8
8WFX,2024-07-31,8WFX
8WHX,2017-07-12,5O5J
8WHY,2017-07-12,5O60
8WI7,2017-07-12,5O5J
8WI8,2017-07-12,5O60
8WI9,2017-07-12,5O5J
8WIB,2017-07-12,5O5J
8WIC,2017-07-12,5O60
8WID,2017-07-12,5O5J
8WIF,2017-07-12,5O5J
8WKP,2023-08-16,8HKX
8WM4,2022-11-09,7Y9X
8WMC,2022-11-09,7Y9X
8WMH,2024-06-05,8IYQ
8WMI,2022-11-09,7Y9X
8WML,2022-11-09,7Y9X
8WMM,2024-06-05,8IYQ
8WMN,2024-06-05,8IYQ
8WND,1999-08-31,1QU2
8WO8,2021-06-02,7N06
8WP2,2023-08-23,8FFI
8WQ2,2023-08-16,8HKX
8WQ4,2023-08-16,8HKX
8WR4,2024-06-05,8WR4
8WRC,2013-02-27,4DUY
8WRP,2024-03-13,8INB
8WRQ,2024-03-13,8INB
8WRR,2024-03-13,8INB
8WRS,2025-04-16,8WRS
8WRT,2024-03-13,8INB
8WRU,2024-12-11,8XCA
8WRV,2024-12-11,8XCA
8WRW,2025-04-16,8WRS
8WS5,2025-04-16,8WRS
8WS6,2025-04-16,8WRS
8WS7,2025-04-16,8WRS
8WS8,2025-04-16,8WRS
8WS9,2025-04-16,8WRS
8WT6,2024-06-26,8WT6
8WT7,2024-06-26,8WT7
8WT8,2024-06-26,8WT8
8WT9,2024-06-26,8WT8
8WUS,2024-06-05,8WUS
8WUT,2024-06-05,8WUT
8WUU,2024-06-05,8WUU
8WUV,2024-06-05,8WUU
8WV1,2008-08-19,3DEG
8WX0,2024-07-03,8WX0
8WZC,2024-09-11,8WZC
8X0N,2024-11-06,8X0N
8X0S,2024-06-19,8X0S
8X5D,2024-03-06,8X5D
8X5V,2024-07-10,8X5V
8X9K,2025-03-12,8X9K
8X9L,2025-03-12,8X9L
8X9M,2025-03-12,8X9K
8X9N,2025-03-12,8X9N
8X9O,2025-03-12,8X9O
8X9Q,2025-02-12,8XTQ
8XC1,2024-06-05,8XC1
8XCA,2024-12-11,8XCA
8XCC,2024-12-11,8XCA
8XCH,2025-06-11,8XCH
8XI2,2024-10-09,8XI2
8XJW,2016-03-30,5I4A
8XKO,2020-05-13,6YYT
8XMB,2024-07-24,8XMB
8XMC,2024-07-24,8XMB
8XMD,2024-07-24,8XMD
8XME,2024-07-24,8XME
8XP2,2015-06-10,4UG0
8XP3,2015-06-10,4UG0
8XPO,2024-12-04,8XPO
8XPP,2024-12-04,8XPP
8XRJ,2005-01-04,1Y1W
8XRM,2023-08-16,8P4D
8XSO,2005-01-04,1Y1W
8XSX,2013-07-24,4KZZ
8XSY,2013-07-24,4KZZ
8XSZ,2013-07-24,4KZZ
8XT0,2014-07-09,4V5E
8XT1,2014-07-09,4V5E
8XT2,2014-07-09,4V5E
8XT3,2014-07-09,4V5E
8XTP,2025-02-12,8XTP
8XTQ,2025-02-12,8XTQ
8XTR,2025-02-12,8XTP
8XTS,2025-02-12,8XTS
8XU8,2014-06-11,3J6X
8XVS,2005-01-04,1Y1W
8XX4,2025-01-22,8XX4
8XXL,2014-07-09,4V6X
8XXM,2014-07-09,4V6X
8XXN,2014-07-09,4V6X
8XYC,2024-10-23,8XYC
8XZ3,2017-07-12,5O60
8XZE,2024-07-24,8XZE
8XZK,2024-07-24,8XZE
8XZL,2024-07-24,8XZE
8XZM,2024-07-24,8XZE
8XZN,2024-07-24,8XZE
8XZO,2024-07-24,8XZE
8XZP,2024-07-24,8XZE
8XZQ,2024-07-24,8XZE
8XZR,2024-07-24,8XZE
8XZW,2024-07-24,8XZE
8Y03,2025-01-01,8Y03
8Y04,2025-01-01,8Y03
8Y05,2025-01-01,8Y03
8Y06,2025-01-01,8Y03
8Y07,2025-01-01,8Y03
8Y08,2025-01-01,8Y03
8Y09,2025-01-01,8Y03
8Y0A,2025-01-01,8Y03
8Y0B,2025-01-01,8Y0B
8Y0C,2025-01-01,8Y0B
8Y0D,2025-01-01,8Y0D
8Y0U,2014-06-11,3J6X
8Y0W,2014-07-09,4V6X
8Y0X,2014-07-09,4V6X
8Y2I,2024-10-23,8Y2I
8Y2O,2021-06-02,7O7Y
8Y36,2017-10-04,5NGM
8Y37,2017-10-04,5NGM
8Y38,2017-10-04,5NGM
8Y39,2017-10-04,5NGM
8Y5K,2008-08-19,3DEG
8Y5L,2008-08-19,3DEG
8Y5M,2008-08-19,3DEG
8Y5N,2008-08-19,3DEG
8Y5O,2008-08-19,3DEG
8Y5P,2008-08-19,3DEG
8Y5Q,2008-08-19,3DEG
8Y5R,2008-08-19,3DEG
8Y5S,2008-08-19,3DEG
8Y5T,2008-08-19,3DEG
8Y6O,2017-07-05,5XJC
8Y7E,2021-03-31,7DVQ
8Y7G,2004-12-14,1XMQ
8Y7Z,2024-10-16,8Y7Z
8Y80,2024-10-16,8Y7Z
8Y82,2024-10-16,8Y7Z
8Y9J,2009-11-10,3ICE
8Y9L,2025-02-12,8Y9L
8Y9M,2025-02-12,8Y9L
8Y9N,2025-02-12,8Y9L
8YAM,2019-04-10,6E1T
8YAN,2019-04-10,6E1T
8YB6,2024-07-31,8YB6
8YDB,2024-07-31,8YDB
8YDC,2024-08-21,8YDC
8YDE,2008-08-19,3DEG
8YDF,2008-08-19,3DEG
8YDG,2008-08-19,3DEG
8YDH,2008-08-19,3DEG
8YDI,2008-08-19,3DEG
8YDJ,2008-08-19,3DEG
8YE6,2019-07-10,6O0X
8YE9,2019-07-10,6O0X
8YEO,2024-07-31,8YDB
8YFQ,2016-01-20,5FLM
8YGJ,2024-06-05,8YGJ
8YH9,2024-07-31,8YDB
8YHA,2024-07-31,8YB6
8YHD,2024-08-21,8YHD
8YHE,2024-08-21,8YHD
8YIG,2025-03-05,8YIG
8YIH,2025-03-05,8YIH
8YII,2025-03-05,8YII
8YLD,2014-06-11,3J6X
8YLR,2014-06-11,3J6X
8YNO,2024-11-20,8YNO
8YNP,2024-11-20,8YNO
8YNY,2025-01-22,8YNY
8YOO,2014-07-09,4V6X
8YOP,2014-07-09,4V6X
8YP6,2017-07-12,5O5J
8YUO,2000-04-10,1C2X
8YUP,2000-04-10,1C2X
8YUQ,2000-04-10,1C2X
8YUR,2000-04-10,1C2X
8YUS,2000-04-10,1C2X
8YWH,2025-04-02,8YWH
8YZL,2025-03-12,8YZL
8Z0K,2024-10-02,8Z0K
8Z0L,2024-10-02,8Z0K
8Z1F,2024-12-18,8Z1F
8Z1G,2024-12-18,8Z1F
8Z1P,2024-12-18,8Z1P
8Z3K,2015-02-18,3J9B
8Z3P,2015-02-18,3J9B
8Z4J,2024-08-21,8YHD
8Z4L,2024-08-21,8YHD
8Z70,2014-06-11,3J6X
8Z71,2014-06-11,3J6X
8Z85,2024-05-29,8Z85
8Z8J,2024-05-29,8Z85
8Z8N,2024-05-29,8Z85
8Z8Q,2025-03-19,8Z8Q
8Z8U,2025-03-19,8Z8U
8Z8X,2024-05-29,8Z85
8Z90,2024-05-29,8Z85
8Z97,2024-05-29,8Z85
8Z98,2024-05-29,8Z97
8Z99,2024-08-21,8YHD
8Z9C,2024-08-21,8YHD
8Z9E,2024-08-21,8YHD
8Z9H,2024-05-29,8Z85
8Z9K,2025-03-19,8Z9K
8Z9Q,2024-05-29,8Z97
8Z9R,2024-05-29,8Z85
8ZA0,2025-03-19,8ZA0
8ZA4,2025-03-19,8ZA0
8ZAU,2025-03-19,8ZAU
8ZDB,2014-07-09,4V6X
8ZDC,2025-02-12,8ZDC
8ZDD,2025-02-12,8ZDC
8ZDR,2025-02-05,8ZQ9
8ZDY,2024-10-02,8Z0K
8ZEJ,2000-04-10,1C2X
8ZFI,2000-04-10,1C2X
8ZGR,2014-06-11,3J6X
8ZGY,2014-06-11,3J6X
8ZH3,2014-06-11,3J6X
8ZHB,2014-06-11,3J6X
8ZHC,2014-06-11,3J6X
8ZLU,2024-12-04,8ZLU
8ZM3,2024-12-04,8ZLU
8ZMH,2021-12-01,7SAM
8ZMI,2021-12-01,7SAM
8ZMJ,2021-12-01,7SAM
8ZMK,2021-12-01,7SAM
8ZNJ,2025-02-19,8ZNJ
8ZNQ,2025-06-04,8ZNQ
8ZNR,2024-10-02,8Z0K
8ZOL,2024-12-04,8ZLU
8ZP7,2024-12-04,8ZLU
8ZP9,2024-12-04,8ZLU
8ZQ9,2025-02-05,8ZQ9
8ZQB,2024-12-11,8XCA
8ZQC,2025-06-04,8ZQC
8ZQH,2024-12-11,8XCA
8ZQS,2024-12-11,8XCA
8ZTU,1999-11-23,1C0A
8ZTV,1999-11-23,1C0A
8ZTY,2025-04-23,8ZTY
8ZWJ,2002-11-27,1LAJ
8ZWK,2002-11-27,1LAJ
8ZYC,2016-08-17,5KCS
8ZYD,2016-08-17,5KCS
8ZZE,2009-02-03,3DG0
8ZZJ,2022-06-17,8ZZJ
9A0D,2015-04-29,3J9W
9A0V,2021-10-08,9A0V
9AR4,2025-02-26,9AR4
9AR5,2023-12-20,8D2K
9AR6,2025-02-26,9AR6
9AR7,2025-02-26,9AR4
9ASH,2019-07-31,6O78
9ASI,2024-08-14,9ASH
9ASM,2024-09-04,9ASM
9ASN,2024-09-04,9ASN
9ASO,2024-09-04,9ASO
9ASP,2024-09-04,9ASP
9ASQ,2024-09-04,9ASM
9AUF,2025-01-15,8W2S
9AUR,2024-09-04,9AUR
9AUS,2024-09-04,9AUR
9AVR,2019-01-16,5ZC9
9AX7,2000-04-10,1C2X
9AX8,2000-04-10,1C2X
9AXT,2022-11-30,8ESQ
9AXU,2022-11-30,8ESQ
9AXV,2008-08-19,3DEG
9AZC,2014-07-09,4V6X
9AZM,2024-11-20,8UKB
9AZN,2014-07-09,4V6X
9AZS,2014-07-09,4V6X
9B00,2000-09-25,1FJG
9B0F,2014-07-09,4V6X
9B0G,2014-07-09,4V6X
9B0H,2014-07-09,4V6X
9B0J,2014-07-09,4V6X
9B0L,2024-10-09,9B0L
9B0N,2014-07-09,4V6X
9B0O,2014-07-09,4V6X
9B0P,2014-07-09,4V6X
9B0Q,2014-07-09,4V6X
9B0R,2014-07-09,4V6X
9B0S,2014-07-09,4V6X
9B0W,2014-07-09,4V6X
9B11,2014-07-09,4V6X
9B1W,2000-09-25,1FJG
9B1X,2000-09-25,1FJG
9B1Y,2017-07-12,5O5J
9B24,2017-07-12,5O5J
9B2K,2023-05-31,8FZT
9B4Z,2000-04-10,1C2X
9B50,2006-11-08,2J28
9B51,2006-11-08,2J28
9B83,2025-03-26,9B83
9B84,2025-03-26,9B84
9B89,2025-03-26,9B89
9BCI,2024-11-27,9BCI
9BCT,2024-07-31,9BCT
9BCU,2024-07-31,9BCU
9BDC,2013-09-25,4BOC
9BDD,2013-09-25,4BOC
9BDL,2008-08-19,3DEG
9BDN,2008-08-19,3DEG
9BDP,2008-08-19,3DEG
9BH5,1998-04-29,1A34
9BIH,2024-12-18,9BIH
9BKD,2024-09-04,9BKD
9BLF,2025-05-14,9BLF
9BLM,2024-11-27,9BLM
9BLN,2024-09-04,9BKD
9BS0,2013-06-12,3J3V
9BS6,2025-02-26,9AR4
9BSL,2015-04-29,3J9W
9BSS,2013-06-12,3J3V
9BUN,2024-06-05,9BUN
9BUP,1994-11-01,176D
9BUQ,2014-07-09,4V4Z
9BUS,2014-07-16,3J79
9BUT,1998-04-29,1A34
9BUU,2014-07-09,4V4Z
9BVT,2004-03-02,1SFO
9BW0,2024-10-02,9BW0
9BWV,2014-07-09,4V65
9BWZ,2024-12-11,9G6K
9BX0,2024-12-11,9G6K
9BX1,2024-12-11,9G6K
9BX4,2024-12-11,9G6K
9BXE,2025-04-02,9BXE
9BZ0,2004-03-02,1SFO
9BZ1,2024-11-27,9BZ1
9BZC,2024-11-27,9BZ1
9C0I,2024-09-04,9C0I
9C0J,2024-09-04,9C0I
9C2K,2025-05-28,9C2K
9C3H,2014-07-09,4V6X
9C3I,2024-12-04,9C3I
9C4G,2023-03-15,8CVM
9C4H,2025-05-14,9C4H
9C68,2015-02-18,3J9B
9C69,2004-12-14,1XMQ
9C6I,2012-04-18,4DS6
9C6J,2024-12-04,9C6J
9C6K,2024-12-04,9C6K
9C75,2025-05-28,9C75
9C77,2004-12-14,1XMQ
9C8K,2014-07-09,4V6X
9C9P,2024-12-04,9C9P
9CA4,1995-05-22,1CWP
9CAG,2025-02-05,9CAG
9CAI,1998-04-29,1A34
9CBU,2020-07-08,6WLS
9CBW,2020-07-08,6WLS
9CBX,2020-07-08,6WLS
9CBY,2020-07-08,6WLS
9CDB,2015-02-18,3J9B
9CER,2024-09-11,9CER
9CES,2024-09-11,9CER
9CET,2024-09-11,9CET
9CEU,2024-09-11,9CEU
9CEV,2024-09-11,9CEU
9CEW,2014-07-02,4OO1
9CEX,2020-12-02,7AOI
9CEY,2024-09-11,9CEU
9CEZ,2024-09-11,9CEU
9CF0,2024-09-11,9CF0
9CF1,2024-09-11,9CF0
9CF2,1998-04-29,1A34
9CF3,2024-09-11,9CF0
9CFN,2025-07-16,9CFN
9CG5,2000-04-10,1C2X
9CG6,2000-04-10,1C2X
9CG7,2000-04-10,1C2X
9CGU,2024-12-04,9C9P
9CGV,2022-11-30,7UO4
9CJH,2025-01-08,9CJH
9CJI,2025-01-08,9CJH
9CJJ,2025-01-08,9CJH
9CL9,2017-06-07,5UYK
9CMP,2024-12-11,9CMP
9CN3,2014-07-09,4V5E
9CP1,2025-07-23,9CP1
9CP2,2025-07-23,9CP1
9CP3,2025-07-23,9CP1
9CPA,2013-07-24,4KZZ
9CPD,2024-08-07,9CPD
9CPG,2024-08-07,9CPD
9CPI,2024-08-07,9CPD
9CPJ,2024-08-07,9CPD
9CPO,2023-11-15,8URB
9CRO,2025-07-23,9CP1
9CRP,2025-07-23,9CP1
9CRQ,2025-07-23,9CP1
9CSO,2011-09-21,3ND4
9CSP,2011-09-21,3ND4
9CXF,2025-01-29,9CXF
9CY7,2009-11-10,3ICE
9D0G,2000-09-25,1FJG
9D0H,2000-09-25,1FJG
9D0I,2000-09-25,1FJG
9D0J,2000-09-25,1FJG
9D5J,2022-10-26,8E0F
9D5K,2022-10-26,8E0F
9D7R,2000-09-25,1FJG
9D7S,2000-09-25,1FJG
9D7T,2000-09-25,1FJG
9D85,2020-12-02,7KJT
9D89,2000-04-10,1C2X
9D9O,2025-10-01,9D9O
9D9P,2025-03-26,9DCF
9DCF,2025-03-26,9DCF
9DCH,2025-03-12,9DCH
9DE5,2025-03-12,9DE5
9DE6,2025-03-12,9DE5
9DE7,2025-03-12,9DE7
9DE8,2025-03-12,9DE7
9DFC,2000-09-25,1FJG
9DFD,2000-09-25,1FJG
9DFE,2000-09-25,1FJG
9DIB,2025-04-09,9DIB
9DID,2025-04-09,9DIB
9DIG,2025-04-09,9DIG
9DII,2025-04-09,9DIB
9DLL,2024-09-25,9DLL
9DN4,2024-09-25,9DN4
9DOU,2025-05-21,9DOU
9DOW,2001-01-17,1FIR
9DP9,2025-05-28,9DP9
9DPA,2001-01-17,1FIR
9DPB,2001-01-17,1FIR
9DPL,2001-01-17,1FIR
9DR1,2024-10-09,9DR1
9DRS,2021-05-12,7K98
9DRT,2021-05-12,7K98
9DRV,2021-05-12,7K98
9DSX,2021-05-12,7K98
9DTF,2021-05-12,7K98
9DTR,2016-01-27,5GAN
9DTS,2019-01-16,5ZC9
9DTT,2024-10-23,9DTT
9DUK,2009-02-03,3DG0
9DUL,2025-02-05,9DUL
9DXL,2024-06-05,9BUN
9DYG,2024-11-13,9DYG
9E0N,2017-07-12,5O5J
9E0P,2017-07-12,5O5J
9E5H,2025-09-24,9E5H
9E5I,2025-09-24,9E5H
9E5J,2025-09-24,9E5H
9E5K,2025-09-24,9E5H
9E5L,2025-09-24,9E5H
9E5M,2025-09-24,9E5H
9E5O,2025-09-24,9E5H
9E5P,2025-09-24,9E5H
9E5Q,2025-09-24,9E5H
9E5R,2025-09-24,9E5H
9E5S,2025-09-24,9E5H
9E5T,2025-09-24,9E5H
9E6Q,2024-11-20,9E6Q
9E71,2024-11-20,9E6Q
9E7D,2025-05-28,9E7D
